_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054355563,,,63,2016,3555,METHADONE,3,KY,true,,,FFSU
33.8191,-80.9066,4/1,2016-04-01T00:00:00.000,67877,POINT (-80.9066 33.8191),,,,,356.97,67877011601,0,30,01,2016,0116,METHADONE,2,SC,false,356.97,3734,FFSU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,54123,POINT (-80.9066 33.8191),,,,,4766.04,54123011430,0,17,30,2016,0114,ZUBSOLV,4,SC,false,4766.04,333,MCOU
42.7475,-107.2085,1/1,2016-01-01T00:00:00.000,12496,POINT (-107.2085 42.7475),,,,,4874.71,12496121203,0,20,03,2016,1212,SUBOXONE,1,WY,false,4874.71,308,FFSU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,00406,POINT (-93.9196 45.7326),,,,,708.18,00406575501,73.16,36,01,2016,5755,METHADONE,1,MN,false,781.34,2996,FFSU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,00054,POINT (-80.9066 33.8191),,,,,457.7,00054457025,0,23,25,2016,4570,METHADONE,1,SC,false,457.7,2028,FFSU
43.3504,-84.5603,4/1,2016-04-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075104,,,04,2016,0751,BUTRANS,2,MI,true,,,FFSU
42.1497,-74.9384,7/1,2016-07-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,80723.53,00054457125,16.59,2387,25,2016,4571,METHADONE,3,NY,false,80740.12,353489,MCOU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,,12496120801,,,01,2016,1208,SUBOXONE,2,NH,true,,,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,54123,POINT (-79.8431 35.6411),,,,,,54123091430,,,30,2016,0914,ZUBSOLV,1,NC,true,,,FFSU
47.3917,-121.5708,4/1,2016-04-01T00:00:00.000,00054,POINT (-121.5708 47.3917),,,,,,00054039168,,,68,2016,0391,Methadone,2,WA,true,,,MCOU
32.799,-86.8073,7/1,2016-07-01T00:00:00.000,13107,POINT (-86.8073 32.799),,,,,,13107008901,,,01,2016,0089,Methadone,3,AL,true,,,FFSU
42.2373,-71.5314,1/1,2016-01-01T00:00:00.000,66689,POINT (-71.5314 42.2373),,,,,,66689071216,,,16,2016,0712,METHADONE,1,MA,true,,,MCOU
34.9513,-92.3809,1/1,2016-01-01T00:00:00.000,00054,POINT (-92.3809 34.9513),,,,,,00054355563,,,63,2016,3555,METHADONE,1,AR,true,,,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,441.02,00054855424,0,30,24,2016,8554,METHADONE,4,CA,false,441.02,1762,MCOU
39.0646,-105.3272,4/1,2016-04-01T00:00:00.000,00406,POINT (-105.3272 39.0646),,,,,2973.81,00406575501,14.5,129,01,2016,5755,METHADONE,2,CO,false,2988.31,8869,FFSU
27.8333,-81.717,4/1,2016-04-01T00:00:00.000,00406,POINT (-81.717 27.8333),,,,,11368.5,00406577101,0,410,01,2016,5771,METHADONE,2,FL,false,11368.5,52054,MCOU
36.17,-119.7462,1/1,2016-01-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,806.41,00054355344,0,17,44,2016,3553,METHADONE,1,CA,false,806.41,1250,FFSU
44.2394,-114.5103,7/1,2016-07-01T00:00:00.000,12496,POINT (-114.5103 44.2394),,,,,,12496120403,,,03,2016,1204,SUBOXONE,3,ID,true,,,FFSU
42.7475,-107.2085,1/1,2016-01-01T00:00:00.000,59011,POINT (-107.2085 42.7475),,,,,,59011075104,,,04,2016,0751,BUTRANS,1,WY,true,,,FFSU
38.468,-80.9696,1/1,2016-01-01T00:00:00.000,00406,POINT (-80.9696 38.468),,,,,,00406575501,,,01,2016,5755,METHADONE,1,WV,true,,,FFSU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,,12496121203,,,03,2016,1212,SUBOXONE,3,NH,true,,,FFSU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,00054,POINT (-71.5653 43.4108),,,,,2677.03,00054457125,0,90,25,2016,4571,METHADONE,2,NH,false,2677.03,13040,MCOU
,,1/1,2016-01-01T00:00:00.000,66689,,,,,,1991.25,66689089840,0,65,40,2016,0898,METHADONE,1,XX,false,1991.25,405,MCOU
44.2853,-99.4632,1/1,2016-01-01T00:00:00.000,00406,POINT (-99.4632 44.2853),,,,,292.76,00406575501,0,21,01,2016,5755,METHADONE,1,SD,false,292.76,1748,FFSU
44.5672,-122.1269,1/1,2016-01-01T00:00:00.000,00406,POINT (-122.1269 44.5672),,,,,9454.73,00406575501,6.02,554,01,2016,5755,METHADONE,1,OR,false,9460.75,45493,MCOU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,00054,POINT (-71.5653 43.4108),,,,,,00054039168,,,68,2016,0391,METHADONE,2,NH,true,,,FFSU
39.8647,-86.2604,1/1,2016-01-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,,00054855324,,,24,2016,8553,METHADONE,1,IN,true,,,MCOU
47.3917,-121.5708,1/1,2016-01-01T00:00:00.000,67877,POINT (-121.5708 47.3917),,,,,2252.84,67877011601,0,176,01,2016,0116,Methadone,1,WA,false,2252.84,18217,FFSU
39.8647,-86.2604,4/1,2016-04-01T00:00:00.000,13107,POINT (-86.2604 39.8647),,,,,,13107008801,,,01,2016,0088,Methadone,2,IN,true,,,MCOU
35.7449,-86.7489,1/1,2016-01-01T00:00:00.000,59385,POINT (-86.7489 35.7449),,,,,37656.93,59385001230,0,212,30,2016,0012,BUNAVAIL,1,TN,false,37656.93,5128,FFSU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,393.78,00054355563,0,15,63,2016,3555,METHADONE,1,MN,false,393.78,6509,FFSU
42.2373,-71.5314,7/1,2016-07-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355663,,,63,2016,3556,METHADONE,3,MA,true,,,MCOU
47.5362,-99.793,7/1,2016-07-01T00:00:00.000,00406,POINT (-99.793 47.5362),,,,,,00406575501,,,01,2016,5755,METHADONE,3,ND,true,,,MCOU
37.768,-78.2057,7/1,2016-07-01T00:00:00.000,00406,POINT (-78.2057 37.768),,,,,,00406577162,,,62,2016,5771,METHADONE,3,VA,true,,,FFSU
40.3736,-82.7755,1/1,2016-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,17769.14,00054457125,0,787,25,2016,4571,METHADONE,1,OH,false,17769.14,90898.5,MCOU
32.9866,-83.6487,1/1,2016-01-01T00:00:00.000,00406,POINT (-83.6487 32.9866),,,,,,00406577162,,,62,2016,5771,METHADONE,1,GA,true,,,FFSU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,12496,POINT (-81.717 27.8333),,,,,10349.26,12496120403,0,34,03,2016,1204,SUBOXONE,1,FL,false,10349.26,1402,MCOU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,,00054355344,,,44,2016,3553,METHADONE,1,ME,true,,,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,68084,POINT (-79.8431 35.6411),,,,,,68084073801,,,01,2016,0738,METHADONE,1,NC,true,,,FFSU
38.468,-80.9696,1/1,2016-01-01T00:00:00.000,59011,POINT (-80.9696 38.468),,,,,,59011075704,,,04,2016,0757,BUTRANS,1,WV,true,,,MCOU
42.2373,-71.5314,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,16091.31,00054457125,0,663,25,2016,4571,METHADONE,1,MA,false,16091.31,89081,MCOU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,12945.77,12496121203,0,79,03,2016,1212,SUBOXONE,2,WV,false,12945.77,849,FFSU
39.8647,-86.2604,1/1,2016-01-01T00:00:00.000,00406,POINT (-86.2604 39.8647),,,,,,00406575501,,,01,2016,5755,METHADONE,1,IN,true,,,FFSU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,00406,POINT (-92.302 38.4623),,,,,12965.82,00406577101,53.43,411,01,2016,5771,METHADONE,3,MO,false,13019.25,53886,FFSU
33.7712,-111.3877,7/1,2016-07-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,16533.9,12496120403,0,144,03,2016,1204,SUBOXONE,3,AZ,false,16533.9,2268,MCOU
35.7449,-86.7489,7/1,2016-07-01T00:00:00.000,00054,POINT (-86.7489 35.7449),,,,,,00054457125,,,25,2016,4571,METHADONE,3,TN,true,,,FFSU
40.3363,-89.0022,7/1,2016-07-01T00:00:00.000,67877,POINT (-89.0022 40.3363),,,,,704.09,67877011601,18.24,42,01,2016,0116,Methadone,3,IL,false,722.33,5599,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,,12496120401,,,01,2016,1204,SUBOXONE,1,NC,true,,,FFSU
37.768,-78.2057,1/1,2016-01-01T00:00:00.000,67877,POINT (-78.2057 37.768),,,,,,67877011601,,,01,2016,0116,Methadone,1,VA,true,,,FFSU
36.17,-119.7462,7/1,2016-07-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039168,,,68,2016,0391,METHADONE,3,CA,true,,,MCOU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,45763.53,12496121203,744.83,355,03,2016,1212,SUBOXONE,2,WV,false,46508.36,3093,MCOU
32.9866,-83.6487,7/1,2016-07-01T00:00:00.000,66689,POINT (-83.6487 32.9866),,,,,,66689071116,,,16,2016,0711,Methadone,3,GA,true,,,MCOU
39.0724,-76.7902,1/1,2016-01-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,506.95,00054355663,0,34,63,2016,3556,METHADONE,1,MD,false,506.95,1520,MCOU
35.6411,-79.8431,4/1,2016-04-01T00:00:00.000,59011,POINT (-79.8431 35.6411),,,,,126571.59,59011075804,877.34,262,04,2016,0758,BUTRANS,2,NC,false,127448.93,1044,FFSU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,59011,POINT (-69.3977 44.6074),,,,,12529.68,59011075804,0,28,04,2016,0758,BUTRANS,1,ME,false,12529.68,112,FFSU
,,4/1,2016-04-01T00:00:00.000,67457,,,,,,793.4,67457021720,0,17,20,2016,0217,METHADONE,2,XX,false,793.4,85,MCOU
42.2373,-71.5314,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,3220.23,00054457025,534.15,191,25,2016,4570,METHADONE,1,MA,false,3754.38,16827,FFSU
44.2394,-114.5103,4/1,2016-04-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,15848.05,59011075104,0,47,04,2016,0751,BUTRANS,2,ID,false,15848.05,188,FFSU
43.4108,-71.5653,1/1,2016-01-01T00:00:00.000,00406,POINT (-71.5653 43.4108),,,,,,00406577162,,,62,2016,5771,METHADONE,1,NH,true,,,MCOU
35.7449,-86.7489,1/1,2016-01-01T00:00:00.000,00054,POINT (-86.7489 35.7449),,,,,,00054457025,,,25,2016,4570,METHADONE,1,TN,true,,,FFSU
38.4623,-92.302,4/1,2016-04-01T00:00:00.000,00406,POINT (-92.302 38.4623),,,,,,00406575562,,,62,2016,5755,METHADONE,2,MO,true,,,FFSU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,59011,POINT (-92.302 38.4623),,,,,185282.12,59011075204,0,289,04,2016,0752,BUTRANS,3,MO,false,185282.12,1143,FFSU
39.0724,-76.7902,4/1,2016-04-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,164.77,00054355563,2.33,14,63,2016,3555,METHADONE,2,MD,false,167.1,1421,MCOU
43.4108,-71.5653,1/1,2016-01-01T00:00:00.000,59385,POINT (-71.5653 43.4108),,,,,,59385001401,,,01,2016,0014,BUNAVAIL,1,NH,true,,,FFSU
44.6074,-69.3977,7/1,2016-07-01T00:00:00.000,59011,POINT (-69.3977 44.6074),,,,,59253.4,59011075204,3255.68,104,04,2016,0752,BUTRANS,3,ME,false,62509.08,416,FFSU
38.4623,-92.302,1/1,2016-01-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,,00054355563,,,63,2016,3555,METHADONE,1,MO,true,,,FFSU
43.3504,-84.5603,7/1,2016-07-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,,00054355663,,,63,2016,3556,METHADONE,3,MI,true,,,FFSU
41.5834,-72.7622,4/1,2016-04-01T00:00:00.000,00054,POINT (-72.7622 41.5834),,,,,,00054855324,,,24,2016,8553,METHADONE,2,CT,true,,,FFSU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,42645.8,12496120203,1457.89,719,03,2016,1202,SUBOXONE,2,WV,false,44103.69,10147,MCOU
44.6074,-69.3977,4/1,2016-04-01T00:00:00.000,59011,POINT (-69.3977 44.6074),,,,,6244.29,59011075704,0,22,04,2016,0757,BUTRANS,2,ME,false,6244.29,79,FFSU
,,1/1,2016-01-01T00:00:00.000,68084,,,,,,,68084073811,,,11,2016,0738,METHADONE,1,XX,true,,,FFSU
,,7/1,2016-07-01T00:00:00.000,66689,,,,,,1678.88,66689069430,0,16,30,2016,0694,METHADONE,3,XX,false,1678.88,2492,FFSU
42.2373,-71.5314,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355563,,,63,2016,3555,METHADONE,1,MA,true,,,MCOU
42.7475,-107.2085,4/1,2016-04-01T00:00:00.000,67877,POINT (-107.2085 42.7475),,,,,310.45,67877011601,0,20,01,2016,0116,Methadone,2,WY,false,310.45,1680,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,,12496120201,,,01,2016,1202,SUBOXONE,1,NC,true,,,FFSU
36.17,-119.7462,7/1,2016-07-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,41013.31,00406577101,89.63,1239,01,2016,5771,METHADONE,3,CA,false,41102.94,145503,FFSU
42.1497,-74.9384,1/1,2016-01-01T00:00:00.000,00406,POINT (-74.9384 42.1497),,,,,,00406577162,,,62,2016,5771,METHADONE,1,NY,true,,,MCOU
40.3736,-82.7755,7/1,2016-07-01T00:00:00.000,00406,POINT (-82.7755 40.3736),,,,,6458.59,00406575501,0,424,01,2016,5755,METHADONE,3,OH,false,6458.59,29777,MCOU
47.3917,-121.5708,7/1,2016-07-01T00:00:00.000,00054,POINT (-121.5708 47.3917),,,,,,00054355663,,,63,2016,3556,METHADONE,3,WA,true,,,FFSU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,1903.03,00054457125,22.86,57,25,2016,4571,METHADONE,3,WV,false,1925.89,9062,MCOU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,179730.29,12496120403,1277.19,659,03,2016,1204,SUBOXONE,1,NC,false,181007.48,24166,FFSU
44.2853,-99.4632,7/1,2016-07-01T00:00:00.000,67877,POINT (-99.4632 44.2853),,,,,209,67877011601,0,14,01,2016,0116,Methadone,3,SD,false,209,1614,FFSU
42.1497,-74.9384,4/1,2016-04-01T00:00:00.000,00406,POINT (-74.9384 42.1497),,,,,267.27,00406575562,0,18,62,2016,5755,METHADONE,2,NY,false,267.27,1307,MCOU
41.5834,-72.7622,7/1,2016-07-01T00:00:00.000,13107,POINT (-72.7622 41.5834),,,,,3137.23,13107008901,0.56,112,01,2016,0089,Methadone,3,CT,false,3137.79,13570,FFSU
44.0407,-72.7093,7/1,2016-07-01T00:00:00.000,00054,POINT (-72.7093 44.0407),,,,,1882.94,00054457125,0,90,25,2016,4571,METHADONE,3,VT,false,1882.94,12093,FFSU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,9122.46,12496120403,0,39,03,2016,1204,SUBOXONE,4,SC,false,9122.46,1234,MCOU
38.468,-80.9696,1/1,2016-01-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,,12496120801,,,01,2016,1208,SUBOXONE,1,WV,true,,,FFSU
43.4108,-71.5653,1/1,2016-01-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,,59011075704,,,04,2016,0757,BUTRANS,1,NH,true,,,FFSU
44.2563,-89.6385,4/1,2016-04-01T00:00:00.000,00054,POINT (-89.6385 44.2563),,,,,,00054457125,,,25,2016,4571,METHADONE,2,WI,true,,,MCOU
39.3498,-75.5148,10/1,2016-10-01T00:00:00.000,67877,POINT (-75.5148 39.3498),,,,,0,67877011601,1034.63,188,01,2016,0116,Methadone,4,DE,false,1034.63,18354,MCOU
44.5672,-122.1269,7/1,2016-07-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,,00054355344,,,44,2016,3553,METHADONE,3,OR,true,,,MCOU
40.1135,-111.8535,7/1,2016-07-01T00:00:00.000,00054,POINT (-111.8535 40.1135),,,,,,00054457025,,,25,2016,4570,METHADONE,3,UT,true,,,FFSU
42.1497,-74.9384,4/1,2016-04-01T00:00:00.000,67877,POINT (-74.9384 42.1497),,,,,6810.21,67877011601,97,262,01,2016,0116,METHADONE,2,NY,false,6907.21,54317,FFSU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,5691,00406577162,5,173,62,2016,5771,METHADONE,2,XX,false,5696,19745,FFSU
33.7712,-111.3877,1/1,2016-01-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,965.08,12496120403,0,21,03,2016,1204,SUBOXONE,1,AZ,false,965.08,396,MCOU
42.1497,-74.9384,7/1,2016-07-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,,00054355344,,,44,2016,3553,METHADONE,3,NY,true,,,MCOU
40.1135,-111.8535,1/1,2016-01-01T00:00:00.000,66689,POINT (-111.8535 40.1135),,,,,,66689071216,,,16,2016,0712,Methadone,1,UT,true,,,MCOU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,,12496120801,,,01,2016,1208,SUBOXONE,1,SC,true,,,MCOU
61.385,-152.2683,1/1,2016-01-01T00:00:00.000,12496,POINT (-152.2683 61.385),,,,,,12496121203,,,03,2016,1212,SUBOXONE,1,AK,true,,,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,38143.01,59011075104,0,115,04,2016,0751,BUTRANS,4,MI,false,38143.01,452,MCOU
35.6411,-79.8431,7/1,2016-07-01T00:00:00.000,54123,POINT (-79.8431 35.6411),,,,,86180.3,54123095730,721.02,305,30,2016,0957,ZUBSOLV,3,NC,false,86901.32,11899,FFSU
45.7326,-93.9196,4/1,2016-04-01T00:00:00.000,63739,POINT (-93.9196 45.7326),,,,,,63739000610,,,10,2016,0006,METHADONE,2,MN,true,,,FFSU
44.2563,-89.6385,1/1,2016-01-01T00:00:00.000,00054,POINT (-89.6385 44.2563),,,,,,00054355663,,,63,2016,3556,METHADONE,1,WI,true,,,FFSU
40.3736,-82.7755,1/1,2016-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,74.55,00054355563,0,12,63,2016,3555,METHADONE,1,OH,false,74.55,1116.72,MCOU
36.17,-119.7462,4/1,2016-04-01T00:00:00.000,66689,POINT (-119.7462 36.17),,,,,,66689069430,,,30,2016,0694,METHADONE,2,CA,true,,,FFSU
44.6074,-69.3977,4/1,2016-04-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,2683.01,00054457025,38.03,148,25,2016,4570,METHADONE,2,ME,false,2721.04,11963,FFSU
33.8191,-80.9066,4/1,2016-04-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075704,,,04,2016,0757,BUTRANS,2,SC,true,,,MCOU
39.8647,-86.2604,1/1,2016-01-01T00:00:00.000,00406,POINT (-86.2604 39.8647),,,,,1910.33,00406577101,111,65,01,2016,5771,METHADONE,1,IN,false,2021.33,7690,FFSU
32.9866,-83.6487,7/1,2016-07-01T00:00:00.000,00406,POINT (-83.6487 32.9866),,,,,,00406577162,,,62,2016,5771,METHADONE,3,GA,true,,,FFSU
35.5376,-96.9247,1/1,2016-01-01T00:00:00.000,00406,POINT (-96.9247 35.5376),,,,,,00406577162,,,62,2016,5771,METHADONE,1,OK,true,,,FFSU
40.3363,-89.0022,4/1,2016-04-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,6499.05,00054457125,40,270,25,2016,4571,METHADONE,2,IL,false,6539.05,32296,MCOU
41.5834,-72.7622,7/1,2016-07-01T00:00:00.000,66689,POINT (-72.7622 41.5834),,,,,,66689071216,,,16,2016,0712,Methadone,3,CT,true,,,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,4468.66,00406575501,8.76,250,01,2016,5755,METHADONE,4,CA,false,4477.42,15606,FFSU
36.17,-119.7462,4/1,2016-04-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039168,,,68,2016,0391,METHADONE,2,CA,true,,,FFSU
44.6074,-69.3977,7/1,2016-07-01T00:00:00.000,00406,POINT (-69.3977 44.6074),,,,,6472.48,00406577101,16.19,266,01,2016,5771,METHADONE,3,ME,false,6488.67,42279,FFSU
35.6411,-79.8431,4/1,2016-04-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,256994.43,12496121203,2172.4,621,03,2016,1212,SUBOXONE,2,NC,false,259166.83,17144,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,,00406575562,,,62,2016,5755,METHADONE,4,CA,true,,,FFSU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,663.44,00054457025,0,51,25,2016,4570,METHADONE,4,NV,false,663.44,3628,MCOU
39.8647,-86.2604,4/1,2016-04-01T00:00:00.000,66689,POINT (-86.2604 39.8647),,,,,,66689071216,,,16,2016,0712,Methadone,2,IN,true,,,MCOU
39.8647,-86.2604,10/1,2016-10-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,25878.48,00054457125,91.82,904,25,2016,4571,METHADONE,4,IN,false,25970.3,121834,MCOU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,59385,POINT (-69.3977 44.6074),,,,,,59385001430,,,30,2016,0014,BUNAVAIL,1,ME,true,,,FFSU
41.6772,-71.5101,1/1,2016-01-01T00:00:00.000,66689,POINT (-71.5101 41.6772),,,,,,66689071116,,,16,2016,0711,Methadone,1,RI,true,,,FFSU
34.9513,-92.3809,4/1,2016-04-01T00:00:00.000,59011,POINT (-92.3809 34.9513),,,,,10440.41,59011075104,0,30,04,2016,0751,BUTRANS,2,AR,false,10440.41,120,FFSU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,7819.03,59011075804,0,16,04,2016,0758,BUTRANS,3,NH,false,7819.03,64,MCOU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,,12496120403,,,03,2016,1204,SUBOXONE,1,SC,true,,,FFSU
42.1497,-74.9384,4/1,2016-04-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,,00054355344,,,44,2016,3553,METHADONE,2,NY,true,,,FFSU
44.6074,-69.3977,7/1,2016-07-01T00:00:00.000,13107,POINT (-69.3977 44.6074),,,,,5823.04,13107008901,8.65,328,01,2016,0089,METHADONE,3,ME,false,5831.69,36594,FFSU
39.0724,-76.7902,1/1,2016-01-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,,00054039268,,,68,2016,0392,METHADONE,1,MD,true,,,MCOU
42.1497,-74.9384,4/1,2016-04-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,384.19,00054355563,0,28,63,2016,3555,METHADONE,2,NY,false,384.19,6113.8,MCOU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,,00054855424,,,24,2016,8554,METHADONE,4,NV,true,,,MCOU
37.768,-78.2057,7/1,2016-07-01T00:00:00.000,00406,POINT (-78.2057 37.768),,,,,,00406577101,,,01,2016,5771,METHADONE,3,VA,true,,,FFSU
44.2563,-89.6385,4/1,2016-04-01T00:00:00.000,00054,POINT (-89.6385 44.2563),,,,,117.16,00054355563,1,24,63,2016,3555,METHADONE,2,WI,false,118.16,910.1,FFSU
32.9866,-83.6487,1/1,2016-01-01T00:00:00.000,00054,POINT (-83.6487 32.9866),,,,,,00054355563,,,63,2016,3555,METHADONE,1,GA,true,,,MCOU
43.3504,-84.5603,4/1,2016-04-01T00:00:00.000,67877,POINT (-84.5603 43.3504),,,,,887.03,67877011601,153.82,53,01,2016,0116,METHADONE,2,MI,false,1040.85,8910,FFSU
38.4623,-92.302,4/1,2016-04-01T00:00:00.000,68084,POINT (-92.302 38.4623),,,,,,68084073811,,,11,2016,0738,METHADONE,2,MO,true,,,FFSU
47.3917,-121.5708,7/1,2016-07-01T00:00:00.000,00054,POINT (-121.5708 47.3917),,,,,1551.38,00054457125,5.75,108,25,2016,4571,METHADONE,3,WA,false,1557.13,11768,FFSU
40.3363,-89.0022,4/1,2016-04-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,2975.2,00054457025,18.2,151,25,2016,4570,METHADONE,2,IL,false,2993.4,13610,MCOU
39.0646,-105.3272,7/1,2016-07-01T00:00:00.000,00054,POINT (-105.3272 39.0646),,,,,,00054355663,,,63,2016,3556,METHADONE,3,CO,true,,,FFSU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,4250.53,00054457125,5.07,187,25,2016,4571,METHADONE,1,ME,false,4255.6,26874,FFSU
44.2563,-89.6385,1/1,2016-01-01T00:00:00.000,00406,POINT (-89.6385 44.2563),,,,,,00406577162,,,62,2016,5771,METHADONE,1,WI,true,,,FFSU
31.1801,-91.8749,7/1,2016-07-01T00:00:00.000,00054,POINT (-91.8749 31.1801),,,,,527.42,00054457025,0,34,25,2016,4570,METHADONE,3,LA,false,527.42,2385,MCOU
40.3363,-89.0022,4/1,2016-04-01T00:00:00.000,00054,POINT (-89.0022 40.3363),,,,,1123.26,00054457025,13.75,56,25,2016,4570,METHADONE,2,IL,false,1137.01,4446,FFSU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,54123,POINT (-71.5653 43.4108),,,,,,54123098630,,,30,2016,0986,ZUBSOLV,2,NH,true,,,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,59011,POINT (-79.8431 35.6411),,,,,83474.1,59011075804,293.41,187,04,2016,0758,BUTRANS,1,NC,false,83767.51,746,FFSU
41.5834,-72.7622,4/1,2016-04-01T00:00:00.000,00406,POINT (-72.7622 41.5834),,,,,,00406575523,,,23,2016,5755,METHADONE,2,CT,true,,,FFSU
35.5376,-96.9247,7/1,2016-07-01T00:00:00.000,00054,POINT (-96.9247 35.5376),,,,,,00054355663,,,63,2016,3556,METHADONE,3,OK,true,,,FFSU
43.4108,-71.5653,7/1,2016-07-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,,59011075704,,,04,2016,0757,BUTRANS,3,NH,true,,,FFSU
